start.dates,end.dates,Spider,high.temp,low.temp,City
9/5/10,9/11/10,77.66179541,89.07142857,76.02857143,Miami
9/12/10,9/18/10,77.87056367,88.48571429,75.82857143,Miami
9/19/10,9/25/10,79.12317328,87.82857143,75.5,Miami
9/26/10,10/2/10,74.5302714,87.14285714,74.94285714,Miami
10/3/10,10/9/10,70.56367432,86.37142857,74.08571429,Miami
10/10/10,10/16/10,66.38830898,85.5,72.94285714,Miami
10/17/10,10/23/10,63.0480167,84.51428571,71.52857143,Miami
10/24/10,10/30/10,63.0480167,83.41428571,69.97142857,Miami
10/31/10,11/6/10,59.29018789,82.3,68.42857143,Miami
11/7/10,11/13/10,56.57620042,81.15714286,67,Miami
11/14/10,11/20/10,54.07098121,80.02857143,65.74285714,Miami
11/21/10,11/27/10,51.14822547,78.97142857,64.62857143,Miami
11/28/10,12/4/10,48.434238,77.97142857,63.57142857,Miami
12/5/10,12/11/10,43.84133612,77.12857143,62.42857143,Miami
12/12/10,12/18/10,45.30271399,76.44285714,61.21428571,Miami
12/19/10,12/25/10,43.63256785,75.94285714,59.92857143,Miami
12/26/10,1/1/11,44.25887265,75.6,58.7,Miami
1/2/11,1/8/11,42.79749478,75.5,57.72857143,Miami
1/9/11,1/15/11,41.33611691,75.5,57.25714286,Miami
1/16/11,1/22/11,40.29227557,75.58571429,57.28571429,Miami
1/23/11,1/29/11,41.75365344,75.8,57.82857143,Miami
1/30/11,2/5/11,43.21503132,76.05714286,58.77142857,Miami
2/6/11,2/12/11,43.42379958,76.4,59.88571429,Miami
2/13/11,2/19/11,44.25887265,76.84285714,60.91428571,Miami
2/20/11,2/26/11,44.88517745,77.38571429,61.77142857,Miami
2/27/11,3/5/11,44.46764092,78,62.32857143,Miami
3/6/11,3/12/11,46.97286013,78.77142857,62.68571429,Miami
3/13/11,3/19/11,49.26931106,79.5,62.95714286,Miami
3/20/11,3/26/11,53.44467641,80.2,63.28571429,Miami
3/27/11,4/2/11,55.32359081,80.9,63.75714286,Miami
4/3/11,4/9/11,57.62004175,81.52857143,64.45714286,Miami
4/10/11,4/16/11,58.87265136,82.12857143,65.34285714,Miami
4/17/11,4/23/11,60.75156576,82.8,66.38571429,Miami
4/24/11,4/30/11,63.0480167,83.52857143,67.52857143,Miami
5/1/11,5/7/11,65.55323591,84.4,68.7,Miami
5/8/11,5/14/11,68.26722338,85.35714286,69.9,Miami
5/15/11,5/21/11,70.35490605,86.31428571,71.07142857,Miami
5/22/11,5/28/11,71.60751566,87.18571429,72.17142857,Miami
5/29/11,6/4/11,73.9039666,87.9,73.17142857,Miami
6/5/11,6/11/11,76.20041754,88.41428571,74,Miami
6/12/11,6/18/11,83.92484342,88.75714286,74.61428571,Miami
6/19/11,6/25/11,85.80375783,88.98571429,75.01428571,Miami
6/26/11,7/2/11,86.84759916,89.18571429,75.25714286,Miami
7/3/11,7/9/11,88.30897704,89.42857143,75.42857143,Miami
7/10/11,7/16/11,89.97912317,89.72857143,75.54285714,Miami
7/17/11,7/23/11,90.18789144,90.07142857,75.65714286,Miami
7/24/11,7/30/11,90.18789144,90.41428571,75.81428571,Miami
7/31/11,8/6/11,90.81419624,90.62857143,75.95714286,Miami
8/7/11,8/13/11,91.64926931,90.67142857,76.08571429,Miami
8/14/11,8/20/11,89.97912317,90.5,76.15714286,Miami
8/21/11,8/27/11,87.8914405,90.17142857,76.2,Miami
8/28/11,9/3/11,82.25469729,89.7,76.1,Miami
9/4/11,9/10/11,81.83716075,89.15714286,76.04285714,Miami
9/11/11,9/17/11,81.41962422,88.57142857,75.87142857,Miami
9/18/11,9/24/11,81.41962422,87.91428571,75.55714286,Miami
9/25/11,10/1/11,79.33194154,87.25714286,75.04285714,Miami
10/2/11,10/8/11,77.24425887,86.48571429,74.22857143,Miami
10/9/11,10/15/11,74.73903967,85.62857143,73.11428571,Miami
10/16/11,10/22/11,73.2776618,84.65714286,71.74285714,Miami
10/23/11,10/29/11,70.56367432,83.58571429,70.2,Miami
10/30/11,11/5/11,67.22338205,82.45714286,68.64285714,Miami
11/6/11,11/12/11,65.13569937,81.31428571,67.2,Miami
11/13/11,11/19/11,63.0480167,80.18571429,65.91428571,Miami
11/20/11,11/26/11,59.49895616,79.12857143,64.77142857,Miami
11/27/11,12/3/11,57.20250522,78.1,63.72857143,Miami
12/4/11,12/10/11,54.07098121,77.24285714,62.6,Miami
12/11/11,12/17/11,52.81837161,76.52857143,61.38571429,Miami
12/18/11,12/24/11,52.60960334,76,60.11428571,Miami
12/25/11,12/31/11,53.02713987,75.64285714,58.87142857,Miami
1/1/12,1/7/12,52.40083507,75.5,57.84285714,Miami
1/8/12,1/14/12,51.77453027,75.5,57.28571429,Miami
1/15/12,1/21/12,52.40083507,75.55714286,57.25714286,Miami
1/22/12,1/28/12,52.19206681,75.77142857,57.71428571,Miami
1/29/12,2/4/12,53.23590814,76.01428571,58.62857143,Miami
2/5/12,2/11/12,55.32359081,76.34285714,59.71428571,Miami
2/12/12,2/18/12,56.78496868,76.77142857,60.78571429,Miami
2/19/12,2/25/12,57.62004175,77.31428571,61.67142857,Miami
2/26/12,3/3/12,58.66388309,77.85714286,62.21428571,Miami
3/4/12,3/10/12,59.29018789,78.54285714,62.6,Miami
3/11/12,3/17/12,60.75156576,79.3,62.88571429,Miami
3/18/12,3/24/12,60.96033403,80,63.17142857,Miami
3/25/12,3/31/12,61.7954071,80.7,63.61428571,Miami
4/1/12,4/7/12,63.6743215,81.35714286,64.22857143,Miami
4/8/12,4/14/12,65.13569937,81.95714286,65.07142857,Miami
4/15/12,4/21/12,66.80584551,82.6,66.07142857,Miami
4/22/12,4/28/12,69.51983299,83.3,67.2,Miami
4/29/12,5/5/12,71.39874739,84.14285714,68.37142857,Miami
5/6/12,5/12/12,72.86012526,85.08571429,69.55714286,Miami
5/13/12,5/19/12,76.20041754,86.04285714,70.72857143,Miami
5/20/12,5/26/12,79.12317328,86.95714286,71.87142857,Miami
5/27/12,6/2/12,82.67223382,87.7,72.9,Miami
6/3/12,6/9/12,85.80375783,88.3,73.78571429,Miami
6/10/12,6/16/12,88.93528184,88.67142857,74.45714286,Miami
6/17/12,6/23/12,92.69311065,88.92857143,74.92857143,Miami
6/24/12,6/30/12,96.24217119,89.12857143,75.2,Miami
7/1/12,7/7/12,98.12108559,89.34285714,75.37142857,Miami
7/8/12,7/14/12,97.07724426,89.64285714,75.51428571,Miami
7/15/12,7/21/12,97.07724426,89.97142857,75.62857143,Miami
7/22/12,7/28/12,97.49478079,90.32857143,75.75714286,Miami
7/29/12,8/4/12,97.91231733,90.57142857,75.92857143,Miami
8/5/12,8/11/12,96.03340292,90.7,76.05714286,Miami
8/12/12,8/18/12,93.73695198,90.55714286,76.12857143,Miami
8/19/12,8/25/12,93.52818372,90.27142857,76.2,Miami
8/26/12,9/1/12,92.90187891,89.84285714,76.12857143,Miami
9/2/12,9/8/12,89.35281837,89.32857143,76.07142857,Miami
9/9/12,9/15/12,87.05636743,88.74285714,75.92857143,Miami
9/16/12,9/22/12,84.55114823,88.1,75.67142857,Miami
9/23/12,9/29/12,83.08977035,87.47142857,75.21428571,Miami
9/30/12,10/6/12,80.16701461,86.7,74.48571429,Miami
10/7/12,10/13/12,77.45302714,85.88571429,73.45714286,Miami
10/14/12,10/20/12,73.2776618,84.94285714,72.17142857,Miami
10/21/12,10/27/12,71.18997912,83.9,70.65714286,Miami
10/28/12,11/3/12,69.51983299,82.78571429,69.07142857,Miami
11/4/12,11/10/12,67.43215031,81.64285714,67.6,Miami
11/11/12,11/17/12,66.80584551,80.5,66.25714286,Miami
11/18/12,11/24/12,65.55323591,79.42857143,65.08571429,Miami
11/25/12,12/1/12,64.3006263,78.38571429,64.02857143,Miami
12/2/12,12/8/12,61.58663883,77.47142857,62.92857143,Miami
12/9/12,12/15/12,59.49895616,76.7,61.75714286,Miami
12/16/12,12/22/12,58.87265136,76.14285714,60.47142857,Miami
12/23/12,12/29/12,58.24634656,75.72857143,59.21428571,Miami
12/30/12,1/5/13,58.66388309,75.51428571,58.1,Miami
1/6/13,1/12/13,61.1691023,75.5,57.38571429,Miami
1/13/13,1/19/13,60.96033403,75.52857143,57.21428571,Miami
1/20/13,1/26/13,60.33402923,75.7,57.52857143,Miami
1/27/13,2/2/13,58.87265136,75.94285714,58.34285714,Miami
2/3/13,2/9/13,59.70772443,76.22857143,59.4,Miami
2/10/13,2/16/13,64.50939457,76.64285714,60.48571429,Miami
2/17/13,2/23/13,64.71816284,77.14285714,61.44285714,Miami
2/24/13,3/2/13,66.17954071,77.72857143,62.11428571,Miami
3/3/13,3/9/13,68.89352818,78.42857143,62.55714286,Miami
3/10/13,3/16/13,68.47599165,79.2,62.84285714,Miami
3/17/13,3/23/13,69.31106472,79.9,63.12857143,Miami
3/24/13,3/30/13,68.05845511,80.6,63.54285714,Miami
3/31/13,4/6/13,69.93736952,81.27142857,64.11428571,Miami
4/7/13,4/13/13,70.14613779,81.87142857,64.94285714,Miami
4/14/13,4/20/13,71.18997912,82.5,65.92857143,Miami
4/21/13,4/27/13,72.23382046,83.2,67.02857143,Miami
4/28/13,5/4/13,68.05845511,84.01428571,68.2,Miami
5/5/13,5/11/13,70.98121086,84.94285714,69.38571429,Miami
5/12/13,5/18/13,72.02505219,85.9,70.57142857,Miami
5/19/13,5/25/13,71.81628392,86.84285714,71.71428571,Miami
5/26/13,6/1/13,74.73903967,87.6,72.75714286,Miami
6/2/13,6/8/13,77.45302714,88.22857143,73.67142857,Miami
6/9/13,6/15/13,79.12317328,88.62857143,74.37142857,Miami
6/16/13,6/22/13,80.37578288,88.9,74.87142857,Miami
6/23/13,6/29/13,82.88100209,89.1,75.17142857,Miami
6/30/13,7/6/13,84.96868476,89.3,75.35714286,Miami
7/7/13,7/13/13,85.59498956,89.6,75.48571429,Miami
7/14/13,7/20/13,87.05636743,89.92857143,75.61428571,Miami
7/21/13,7/27/13,88.72651357,90.27142857,75.74285714,Miami
7/28/13,8/3/13,90.60542797,90.55714286,75.9,Miami
8/4/13,8/10/13,92.90187891,90.68571429,76.04285714,Miami
8/11/13,8/17/13,93.94572025,90.58571429,76.11428571,Miami
8/18/13,8/24/13,93.94572025,90.32857143,76.2,Miami
8/25/13,8/31/13,93.73695198,89.91428571,76.14285714,Miami
9/1/13,9/7/13,92.48434238,89.4,76.08571429,Miami
9/8/13,9/14/13,93.52818372,88.82857143,75.95714286,Miami
9/15/13,9/21/13,93.31941545,88.2,75.71428571,Miami
9/22/13,9/28/13,95.40709812,87.57142857,75.28571429,Miami
9/29/13,10/5/13,95.82463466,86.8,74.61428571,Miami
10/6/13,10/12/13,93.31941545,86.01428571,73.62857143,Miami
10/13/13,10/19/13,90.81419624,85.08571429,72.37142857,Miami
10/20/13,10/26/13,86.84759916,84.05714286,70.87142857,Miami
10/27/13,11/2/13,84.13361169,82.94285714,69.3,Miami
11/3/13,11/9/13,80.16701461,81.8,67.8,Miami
11/10/13,11/16/13,77.45302714,80.67142857,66.44285714,Miami
11/17/13,11/23/13,75.36534447,79.57142857,65.24285714,Miami
11/24/13,11/30/13,71.18997912,78.52857143,64.17142857,Miami
12/1/13,12/7/13,67.64091858,77.6,63.1,Miami
12/8/13,12/14/13,62.63048017,76.8,61.92857143,Miami
12/15/13,12/21/13,58.03757829,76.21428571,60.65714286,Miami
12/22/13,12/28/13,55.53235908,75.77142857,59.38571429,Miami
12/29/13,1/4/14,53.23590814,75.52857143,58.24285714,Miami
1/5/14,1/11/14,52.40083507,75.5,57.45714286,Miami
1/12/14,1/18/14,51.14822547,75.51428571,57.2,Miami
1/19/14,1/25/14,51.35699374,75.67142857,57.45714286,Miami
1/26/14,2/1/14,51.565762,75.9,58.2,Miami
2/2/14,2/8/14,51.98329854,76.18571429,59.24285714,Miami
2/9/14,2/15/14,51.77453027,76.58571429,60.34285714,Miami
2/16/14,2/22/14,50.10438413,77.05714286,61.31428571,Miami
2/23/14,3/1/14,49.6868476,77.64285714,62.04285714,Miami
3/2/14,3/8/14,50.9394572,78.31428571,62.5,Miami
3/9/14,3/15/14,51.35699374,79.1,62.8,Miami
3/16/14,3/22/14,52.81837161,79.8,63.08571429,Miami
3/23/14,3/29/14,54.27974948,80.5,63.47142857,Miami
3/30/14,4/5/14,56.78496868,81.18571429,64.01428571,Miami
4/6/14,4/12/14,58.24634656,81.78571429,64.82857143,Miami
4/13/14,4/19/14,59.91649269,82.4,65.77142857,Miami
4/20/14,4/26/14,62.4217119,83.1,66.87142857,Miami
4/27/14,5/3/14,63.88308977,83.88571429,68.02857143,Miami
5/4/14,5/10/14,67.01461378,84.8,69.21428571,Miami
5/11/14,5/17/14,69.10229645,85.77142857,70.4,Miami
5/18/14,5/24/14,71.39874739,86.71428571,71.55714286,Miami
5/25/14,5/31/14,71.81628392,87.5,72.61428571,Miami
6/1/14,6/7/14,73.69519833,88.15714286,73.55714286,Miami
6/8/14,6/14/14,74.32150313,88.57142857,74.28571429,Miami
6/15/14,6/21/14,73.2776618,88.87142857,74.81428571,Miami
6/22/14,6/28/14,73.48643006,89.07142857,75.12857143,Miami
6/29/14,7/5/14,75.1565762,89.27142857,75.34285714,Miami
7/6/14,7/12/14,74.32150313,89.55714286,75.47142857,Miami
7/13/14,7/19/14,74.73903967,89.87142857,75.58571429,Miami
7/20/14,7/26/14,75.1565762,90.22857143,75.72857143,Miami
7/27/14,8/2/14,76.4091858,90.52857143,75.87142857,Miami
8/3/14,8/9/14,77.87056367,90.67142857,76.02857143,Miami
8/10/14,8/16/14,80.79331942,90.61428571,76.1,Miami
8/17/14,8/23/14,81.41962422,90.37142857,76.2,Miami
8/24/14,8/30/14,82.88100209,89.98571429,76.15714286,Miami
8/31/14,9/6/14,86.43006263,89.47142857,76.1,Miami
9/7/14,9/13/14,88.93528184,88.91428571,75.97142857,Miami
9/14/14,9/20/14,88.72651357,88.3,75.75714286,Miami
9/21/14,9/27/14,91.02296451,87.65714286,75.35714286,Miami
9/28/14,10/4/14,91.64926931,86.91428571,74.74285714,Miami
10/5/14,10/11/14,90.18789144,86.14285714,73.78571429,Miami
10/12/14,10/18/14,88.93528184,85.21428571,72.57142857,Miami
10/19/14,10/25/14,NA,84.21428571,71.08571429,Miami
10/26/14,11/1/14,NA,83.1,69.52857143,Miami
11/2/14,11/8/14,NA,81.97142857,68,Miami
11/9/14,11/15/14,NA,80.82857143,66.62857143,Miami
11/16/14,11/22/14,NA,79.72857143,65.4,Miami
1/4/04,1/10/04,NA,NA,NA,Atlanta
1/11/04,1/17/04,NA,NA,NA,Atlanta
1/18/04,1/24/04,NA,NA,NA,Atlanta
1/25/04,1/31/04,NA,NA,NA,Atlanta
2/1/04,2/7/04,NA,NA,NA,Atlanta
2/8/04,2/14/04,10.47120419,NA,NA,Atlanta
2/15/04,2/21/04,14.65968586,NA,NA,Atlanta
2/22/04,2/28/04,18.84816754,NA,NA,Atlanta
2/29/04,3/6/04,22.2513089,NA,NA,Atlanta
3/7/04,3/13/04,43.97905759,NA,NA,Atlanta
3/14/04,3/20/04,56.02094241,NA,NA,Atlanta
3/21/04,3/27/04,61.2565445,NA,NA,Atlanta
3/28/04,4/3/04,64.92146597,NA,NA,Atlanta
4/4/04,4/10/04,73.82198953,NA,NA,Atlanta
4/11/04,4/17/04,76.17801047,NA,NA,Atlanta
4/18/04,4/24/04,82.72251309,NA,NA,Atlanta
4/25/04,5/1/04,84.55497382,NA,NA,Atlanta
5/2/04,5/8/04,86.91099476,NA,NA,Atlanta
5/9/04,5/15/04,90.83769634,NA,NA,Atlanta
5/16/04,5/22/04,91.88481675,NA,NA,Atlanta
5/23/04,5/29/04,75.13089005,NA,NA,Atlanta
5/30/04,6/5/04,70.41884817,NA,NA,Atlanta
6/6/04,6/12/04,73.03664921,NA,NA,Atlanta
6/13/04,6/19/04,73.03664921,NA,NA,Atlanta
6/20/04,6/26/04,71.72774869,NA,NA,Atlanta
6/27/04,7/3/04,71.72774869,NA,NA,Atlanta
7/4/04,7/10/04,68.32460733,NA,NA,Atlanta
7/11/04,7/17/04,71.9895288,NA,NA,Atlanta
7/18/04,7/24/04,75.65445026,NA,NA,Atlanta
7/25/04,7/31/04,78.0104712,NA,NA,Atlanta
8/1/04,8/7/04,80.62827225,NA,NA,Atlanta
8/8/04,8/14/04,84.29319372,NA,NA,Atlanta
8/15/04,8/21/04,82.72251309,NA,NA,Atlanta
8/22/04,8/28/04,79.58115183,NA,NA,Atlanta
8/29/04,9/4/04,83.76963351,NA,NA,Atlanta
9/5/04,9/11/04,82.72251309,NA,NA,Atlanta
9/12/04,9/18/04,85.86387435,NA,NA,Atlanta
9/19/04,9/25/04,87.95811518,NA,NA,Atlanta
9/26/04,10/2/04,86.38743455,NA,NA,Atlanta
10/3/04,10/9/04,80.62827225,NA,NA,Atlanta
10/10/04,10/16/04,74.60732984,NA,NA,Atlanta
10/17/04,10/23/04,68.84816754,NA,NA,Atlanta
10/24/04,10/30/04,59.94764398,NA,NA,Atlanta
10/31/04,11/6/04,54.45026178,NA,NA,Atlanta
11/7/04,11/13/04,50,NA,NA,Atlanta
11/14/04,11/20/04,42.67015707,NA,NA,Atlanta
11/21/04,11/27/04,36.64921466,NA,NA,Atlanta
11/28/04,12/4/04,31.67539267,NA,NA,Atlanta
12/5/04,12/11/04,24.86910995,NA,NA,Atlanta
12/12/04,12/18/04,20.15706806,NA,NA,Atlanta
12/19/04,12/25/04,20.41884817,NA,NA,Atlanta
12/26/04,1/1/05,19.10994764,NA,NA,Atlanta
1/2/05,1/8/05,16.23036649,NA,NA,Atlanta
1/9/05,1/15/05,16.4921466,NA,NA,Atlanta
1/16/05,1/22/05,15.96858639,NA,NA,Atlanta
1/23/05,1/29/05,15.44502618,NA,NA,Atlanta
1/30/05,2/5/05,14.13612565,NA,NA,Atlanta
2/6/05,2/12/05,13.08900524,NA,NA,Atlanta
2/13/05,2/19/05,12.30366492,NA,NA,Atlanta
2/20/05,2/26/05,14.65968586,NA,NA,Atlanta
2/27/05,3/5/05,15.18324607,NA,NA,Atlanta
3/6/05,3/12/05,14.92146597,NA,NA,Atlanta
3/13/05,3/19/05,14.92146597,NA,NA,Atlanta
3/20/05,3/26/05,17.80104712,NA,NA,Atlanta
3/27/05,4/2/05,18.58638743,NA,NA,Atlanta
4/3/05,4/9/05,21.9895288,NA,NA,Atlanta
4/10/05,4/16/05,25.39267016,NA,NA,Atlanta
4/17/05,4/23/05,27.22513089,NA,NA,Atlanta
4/24/05,4/30/05,29.58115183,NA,NA,Atlanta
5/1/05,5/7/05,32.98429319,NA,NA,Atlanta
5/8/05,5/14/05,35.34031414,NA,NA,Atlanta
5/15/05,5/21/05,39.26701571,NA,NA,Atlanta
5/22/05,5/28/05,41.88481675,NA,NA,Atlanta
5/29/05,6/4/05,46.85863874,NA,NA,Atlanta
6/5/05,6/11/05,48.42931937,NA,NA,Atlanta
6/12/05,6/18/05,52.87958115,NA,NA,Atlanta
6/19/05,6/25/05,52.61780105,NA,NA,Atlanta
6/26/05,7/2/05,54.97382199,NA,NA,Atlanta
7/3/05,7/9/05,58.90052356,NA,NA,Atlanta
7/10/05,7/16/05,62.82722513,NA,NA,Atlanta
7/17/05,7/23/05,63.35078534,NA,NA,Atlanta
7/24/05,7/30/05,66.4921466,NA,NA,Atlanta
7/31/05,8/6/05,68.84816754,NA,NA,Atlanta
8/7/05,8/13/05,71.20418848,NA,NA,Atlanta
8/14/05,8/20/05,75.91623037,NA,NA,Atlanta
8/21/05,8/27/05,80.62827225,NA,NA,Atlanta
8/28/05,9/3/05,83.2460733,NA,NA,Atlanta
9/4/05,9/10/05,85.60209424,NA,NA,Atlanta
9/11/05,9/17/05,83.5078534,NA,NA,Atlanta
9/18/05,9/24/05,84.03141361,NA,NA,Atlanta
9/25/05,10/1/05,80.89005236,NA,NA,Atlanta
10/2/05,10/8/05,78.53403141,NA,NA,Atlanta
10/9/05,10/15/05,72.77486911,NA,NA,Atlanta
10/16/05,10/22/05,65.18324607,NA,NA,Atlanta
10/23/05,10/29/05,59.94764398,NA,NA,Atlanta
10/30/05,11/5/05,52.35602094,NA,NA,Atlanta
11/6/05,11/12/05,42.67015707,NA,NA,Atlanta
11/13/05,11/19/05,33.2460733,NA,NA,Atlanta
11/20/05,11/26/05,26.43979058,NA,NA,Atlanta
11/27/05,12/3/05,21.46596859,NA,NA,Atlanta
12/4/05,12/10/05,14.39790576,NA,NA,Atlanta
12/11/05,12/17/05,10.47120419,NA,NA,Atlanta
12/18/05,12/24/05,7.853403141,NA,NA,Atlanta
12/25/05,12/31/05,8.376963351,NA,NA,Atlanta
1/1/06,1/7/06,7.591623037,NA,NA,Atlanta
1/8/06,1/14/06,8.376963351,NA,NA,Atlanta
1/15/06,1/21/06,6.544502618,NA,NA,Atlanta
1/22/06,1/28/06,5.759162304,NA,NA,Atlanta
1/29/06,2/4/06,6.020942408,NA,NA,Atlanta
2/5/06,2/11/06,7.068062827,NA,NA,Atlanta
2/12/06,2/18/06,8.90052356,NA,NA,Atlanta
2/19/06,2/25/06,11.51832461,NA,NA,Atlanta
2/26/06,3/4/06,13.35078534,NA,NA,Atlanta
3/5/06,3/11/06,15.18324607,NA,NA,Atlanta
3/12/06,3/18/06,14.39790576,NA,NA,Atlanta
3/19/06,3/25/06,18.58638743,NA,NA,Atlanta
3/26/06,4/1/06,20.15706806,NA,NA,Atlanta
4/2/06,4/8/06,24.60732984,NA,NA,Atlanta
4/9/06,4/15/06,32.72251309,NA,NA,Atlanta
4/16/06,4/22/06,35.86387435,NA,NA,Atlanta
4/23/06,4/29/06,40.31413613,NA,NA,Atlanta
4/30/06,5/6/06,43.71727749,NA,NA,Atlanta
5/7/06,5/13/06,44.76439791,NA,NA,Atlanta
5/14/06,5/20/06,47.38219895,NA,NA,Atlanta
5/21/06,5/27/06,49.21465969,NA,NA,Atlanta
5/28/06,6/3/06,50.52356021,NA,NA,Atlanta
6/4/06,6/10/06,51.30890052,NA,NA,Atlanta
6/11/06,6/17/06,54.18848168,NA,NA,Atlanta
6/18/06,6/24/06,52.61780105,NA,NA,Atlanta
6/25/06,7/1/06,50,NA,NA,Atlanta
7/2/06,7/8/06,48.69109948,NA,NA,Atlanta
7/9/06,7/15/06,48.42931937,NA,NA,Atlanta
7/16/06,7/22/06,47.38219895,NA,NA,Atlanta
7/23/06,7/29/06,50.78534031,NA,NA,Atlanta
7/30/06,8/5/06,51.30890052,NA,NA,Atlanta
8/6/06,8/12/06,52.09424084,NA,NA,Atlanta
8/13/06,8/19/06,53.66492147,NA,NA,Atlanta
8/20/06,8/26/06,54.18848168,NA,NA,Atlanta
8/27/06,9/2/06,52.87958115,NA,NA,Atlanta
9/3/06,9/9/06,57.32984293,NA,NA,Atlanta
9/10/06,9/16/06,56.02094241,NA,NA,Atlanta
9/17/06,9/23/06,57.85340314,NA,NA,Atlanta
9/24/06,9/30/06,56.28272251,NA,NA,Atlanta
10/1/06,10/7/06,53.92670157,NA,NA,Atlanta
10/8/06,10/14/06,47.38219895,NA,NA,Atlanta
10/15/06,10/21/06,41.62303665,NA,NA,Atlanta
10/22/06,10/28/06,37.95811518,NA,NA,Atlanta
10/29/06,11/4/06,34.81675393,NA,NA,Atlanta
11/5/06,11/11/06,30.10471204,NA,NA,Atlanta
11/12/06,11/18/06,25.13089005,NA,NA,Atlanta
11/19/06,11/25/06,18.32460733,NA,NA,Atlanta
11/26/06,12/2/06,13.87434555,NA,NA,Atlanta
12/3/06,12/9/06,10.47120419,NA,NA,Atlanta
12/10/06,12/16/06,7.853403141,NA,NA,Atlanta
12/17/06,12/23/06,6.806282723,NA,NA,Atlanta
12/24/06,12/30/06,6.806282723,NA,NA,Atlanta
12/31/06,1/6/07,7.591623037,NA,NA,Atlanta
1/7/07,1/13/07,6.020942408,NA,NA,Atlanta
1/14/07,1/20/07,3.664921466,NA,NA,Atlanta
1/21/07,1/27/07,4.188481675,NA,NA,Atlanta
1/28/07,2/3/07,3.926701571,NA,NA,Atlanta
2/4/07,2/10/07,3.926701571,NA,NA,Atlanta
2/11/07,2/17/07,3.926701571,NA,NA,Atlanta
2/18/07,2/24/07,5.759162304,NA,NA,Atlanta
2/25/07,3/3/07,5.497382199,NA,NA,Atlanta
3/4/07,3/10/07,5.497382199,NA,NA,Atlanta
3/11/07,3/17/07,5.497382199,NA,NA,Atlanta
3/18/07,3/24/07,8.376963351,NA,NA,Atlanta
3/25/07,3/31/07,10.9947644,NA,NA,Atlanta
4/1/07,4/7/07,16.23036649,NA,NA,Atlanta
4/8/07,4/14/07,17.27748691,NA,NA,Atlanta
4/15/07,4/21/07,19.89528796,NA,NA,Atlanta
4/22/07,4/28/07,23.56020942,NA,NA,Atlanta
4/29/07,5/5/07,27.7486911,NA,NA,Atlanta
5/6/07,5/12/07,28.0104712,NA,NA,Atlanta
5/13/07,5/19/07,31.41361257,NA,NA,Atlanta
5/20/07,5/26/07,34.03141361,NA,NA,Atlanta
5/27/07,6/2/07,36.91099476,NA,NA,Atlanta
6/3/07,6/9/07,37.69633508,NA,NA,Atlanta
6/10/07,6/16/07,38.48167539,NA,NA,Atlanta
6/17/07,6/23/07,38.48167539,NA,NA,Atlanta
6/24/07,6/30/07,42.40837696,NA,NA,Atlanta
7/1/07,7/7/07,45.28795812,NA,NA,Atlanta
7/8/07,7/14/07,46.07329843,NA,NA,Atlanta
7/15/07,7/21/07,48.42931937,NA,NA,Atlanta
7/22/07,7/28/07,52.87958115,NA,NA,Atlanta
7/29/07,8/4/07,56.02094241,NA,NA,Atlanta
8/5/07,8/11/07,58.11518325,NA,NA,Atlanta
8/12/07,8/18/07,62.30366492,NA,NA,Atlanta
8/19/07,8/25/07,62.82722513,NA,NA,Atlanta
8/26/07,9/1/07,65.44502618,NA,NA,Atlanta
9/2/07,9/8/07,67.53926702,NA,NA,Atlanta
9/9/07,9/15/07,67.53926702,NA,NA,Atlanta
9/16/07,9/22/07,66.23036649,NA,NA,Atlanta
9/23/07,9/29/07,64.92146597,NA,NA,Atlanta
9/30/07,10/6/07,60.20942408,NA,NA,Atlanta
10/7/07,10/13/07,53.66492147,NA,NA,Atlanta
10/14/07,10/20/07,48.16753927,NA,NA,Atlanta
10/21/07,10/27/07,43.71727749,NA,NA,Atlanta
10/28/07,11/3/07,36.12565445,NA,NA,Atlanta
11/4/07,11/10/07,32.19895288,NA,NA,Atlanta
11/11/07,11/17/07,26.17801047,NA,NA,Atlanta
11/18/07,11/24/07,19.63350785,NA,NA,Atlanta
11/25/07,12/1/07,13.87434555,NA,NA,Atlanta
12/2/07,12/8/07,10.47120419,NA,NA,Atlanta
12/9/07,12/15/07,6.282722513,NA,NA,Atlanta
12/16/07,12/22/07,4.97382199,NA,NA,Atlanta
12/23/07,12/29/07,4.188481675,NA,NA,Atlanta
12/30/07,1/5/08,2.617801047,NA,NA,Atlanta
1/6/08,1/12/08,0.785340314,NA,NA,Atlanta
1/13/08,1/19/08,1.570680628,NA,NA,Atlanta
1/20/08,1/26/08,2.094240838,NA,NA,Atlanta
1/27/08,2/2/08,2.617801047,NA,NA,Atlanta
2/3/08,2/9/08,3.403141361,NA,NA,Atlanta
2/10/08,2/16/08,4.188481675,NA,NA,Atlanta
2/17/08,2/23/08,4.712041885,NA,NA,Atlanta
2/24/08,3/1/08,6.282722513,NA,NA,Atlanta
3/2/08,3/8/08,7.853403141,NA,NA,Atlanta
3/9/08,3/15/08,8.376963351,NA,NA,Atlanta
3/16/08,3/22/08,12.04188482,NA,NA,Atlanta
3/23/08,3/29/08,15.70680628,NA,NA,Atlanta
3/30/08,4/5/08,18.58638743,NA,NA,Atlanta
4/6/08,4/12/08,21.72774869,NA,NA,Atlanta
4/13/08,4/19/08,23.56020942,NA,NA,Atlanta
